fdc_id,food_name,carbs_g,protein_g,fat_g,calories
167742,"Mollusks, scallop, (bay and sea), cooked, steamed",5.41,20.54,0.84,111.0
167743,"Syrup, Cane",73.14,0.0,0.0,269.0
167744,"Mollusks, snail, raw",2.0,16.1,1.4,90.0
167745,"Turtle, green, raw",0.0,19.8,0.5,89.0
167746,"Lemons, raw, without peel",9.32,1.1,0.3,29.0
167747,"Lemon juice, raw",6.9,0.35,0.24,22.0
167748,"Lemon juice from concentrate, canned or bottled",5.62,0.45,0.07,17.0
167749,"Lemon peel, raw",16.0,1.5,0.3,47.0
167750,"Prickly pears, raw",9.57,0.73,0.51,41.0
167751,"Plums, dried (prunes), stewed, without added sugar",28.08,0.96,0.16,107.0
167752,"Plums, dried (prunes), stewed, with added sugar",32.88,1.09,0.22,124.0
167753,"Prune juice, canned",17.45,0.61,0.03,71.0
167754,"Pummelo, raw",9.62,0.76,0.04,38.0
167755,"Raspberries, raw",11.94,1.2,0.65,52.0
167756,"Raspberries, canned, red, heavy syrup pack, solids and liquids",23.36,0.83,0.12,91.0
167757,"Raspberries, frozen, red, sweetened",26.16,0.7,0.16,103.0
167758,"Rhubarb, raw",4.54,0.9,0.2,21.0
167759,"Sapodilla, raw",19.96,0.44,1.1,83.0
167760,"Sapote, mamey, raw",32.1,1.45,0.46,124.0
167761,"Soursop, raw",16.84,1.0,0.3,66.0
167763,"Tamarinds, raw",62.5,2.8,0.6,239.0
167764,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",22.36,0.41,0.1,86.0
167765,"Watermelon, raw",7.55,0.61,0.15,30.0
167766,"Maraschino cherries, canned, drained",41.97,0.22,0.21,165.0
167767,"Pineapple, canned, juice pack, drained",15.56,0.51,0.11,60.0
167768,"Apricots, canned, heavy syrup, drained",21.31,0.64,0.11,83.0
167769,"Cherries, sour, canned, water pack, drained",10.45,0.69,0.21,42.0
167770,"Cherries, sweet, canned, pitted, heavy syrup, drained",21.07,0.73,0.21,83.0
167771,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",11.3,0.1,0.13,46.0
167772,"Applesauce, canned, unsweetened, with added ascorbic acid",11.27,0.17,0.1,42.0
167773,"Applesauce, canned, sweetened, with salt",19.91,0.18,0.18,76.0
167774,"Grapefruit juice, pink, raw",9.2,0.5,0.1,39.0
167775,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added ascorbic acid",11.54,0.14,0.1,47.0
167777,"Pears, raw, red anjou",14.94,0.33,0.14,62.0
167778,"Pears, raw, bosc (Includes foods for USDA's Food Distribution Program)",16.1,0.36,0.09,67.0
167779,"Pears, raw, green anjou (Includes foods for USDA's Food Distribution Program)",15.79,0.44,0.1,66.0
167780,Prune puree,65.1,2.1,0.2,257.0
167781,Candied fruit,82.74,0.34,0.07,322.0
167782,"Abiyuch, raw",17.6,1.5,0.1,69.0
167783,"Rowal, raw",23.9,2.3,2.0,111.0
167784,"Guava nectar, canned, with added ascorbic acid",16.25,0.09,0.06,63.0
167785,"Mango nectar, canned",13.12,0.11,0.06,51.0
167786,"Tamarind nectar, canned",14.73,0.09,0.12,57.0
167787,"Pomegranate juice, bottled",13.13,0.15,0.29,54.0
167788,"Nance, canned, syrup, drained",22.79,0.56,1.28,95.0
167789,"Nance, frozen, unsweetened",16.97,0.66,1.16,73.0
167790,"Naranjilla (lulo) pulp, frozen, unsweetened",5.9,0.44,0.22,25.0
167791,Horned melon (Kiwano),7.56,1.78,1.26,44.0
167792,Orange Pineapple Juice Blend,12.2,0.41,0.08,51.0
167793,"Apples, raw, fuji, with skin (Includes foods for USDA's Food Distribution Program)",15.22,0.2,0.18,63.0
167794,"Orange juice, chilled, includes from concentrate, with added calcium and vitamins A, D, E",11.54,0.68,0.12,49.0
167795,"Fruit juice smoothie, NAKED JUICE, MIGHTY MANGO",15.0,0.42,0.0,63.0
167796,"Fruit juice smoothie, NAKED JUICE, GREEN MACHINE",12.53,0.6,0.26,53.0
167797,"Fruit juice smoothie, BOLTHOUSE FARMS, BERRY BOOST",10.9,0.63,0.02,46.0
167798,"Fruit juice smoothie, BOLTHOUSE FARMS, GREEN GOODNESS",13.04,0.63,0.33,56.0
167799,"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana",12.37,0.44,0.3,52.0
167800,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",11.49,0.12,0.17,48.0
167801,"Lemon juice from concentrate, bottled, CONCORD",5.37,0.4,0.07,24.0
167802,"Lemon juice from concentrate, bottled, REAL LEMON",5.66,0.47,0.07,17.0
167803,"Cranberry sauce, whole, canned, OCEAN SPRAY",40.4,0.75,0.05,158.0
167804,"Cranberry sauce, jellied, canned, OCEAN SPRAY",40.61,1.05,0.04,160.0
167805,"Ruby Red grapefruit juice blend (grapefruit, grape, apple), OCEAN SPRAY, bottled, with added vitamin C",10.53,0.5,0.1,44.0
167806,Baobab powder,79.65,3.69,0.47,250.0
167807,"Cherry juice, tart",13.7,0.31,0.54,59.0
167808,"Raspberries, puree, seedless",7.99,1.02,0.87,41.0
167809,"Raspberries, puree, with seeds",11.51,1.1,0.97,55.0
167810,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw",0.0,18.22,14.79,211.0
167811,"Pork, fresh, backfat, raw",0.0,2.92,88.69,812.0
167812,"Pork, fresh, belly, raw",0.0,9.34,53.01,518.0
167813,"Pork, fresh, separable fat, raw",0.0,9.25,65.7,632.0
167814,"Pork, fresh, leg (ham), rump half, separable lean and fat, raw",0.0,20.27,10.63,182.0
167815,"Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted",0.0,27.03,10.32,209.0
167816,"Pork, fresh, leg (ham), rump half, separable lean only, raw (Includes foods for USDA's Food Distribution Program)",0.0,21.81,2.93,120.0
167817,"Pork, fresh, leg (ham), rump half, separable lean only, cooked, roasted",0.0,28.86,4.62,165.0
167818,"Pork, fresh, loin, whole, separable lean and fat, raw",0.0,19.74,12.58,198.0
167819,"Pork, fresh, loin, whole, separable lean and fat, cooked, braised",0.0,27.23,13.62,239.0
167820,"Pork, fresh, loin, whole, separable lean and fat, cooked, broiled",0.0,27.32,13.92,242.0
167821,"Pork, fresh, loin, whole, separable lean and fat, cooked, roasted",0.0,27.09,14.65,248.0
167822,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean and fat, raw",0.0,19.56,12.27,194.0
167823,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, braised",0.0,26.54,15.71,255.0
167824,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, broiled",0.0,23.72,14.35,231.0
167825,"Pork, fresh, loin, blade (roasts), bone-in, separable lean and fat, cooked, roasted",0.0,24.29,16.71,254.0
167826,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, braised",0.0,28.21,13.51,242.0
167827,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled",0.0,25.61,11.06,209.0
167828,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted",0.0,27.01,12.8,231.0
167829,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw",0.0,21.99,3.71,127.0
167830,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised",0.0,26.66,16.28,261.0
167831,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled",0.0,24.42,13.04,222.0
167832,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted",0.0,26.99,14.68,248.0
167833,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw",0.0,21.79,4.8,136.0
167834,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised",0.0,28.81,12.31,234.0
167835,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled",0.0,26.96,11.82,222.0
167836,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted",0.0,26.64,12.87,230.0
167837,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw",0.0,21.65,4.02,129.0
167838,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised",0.0,31.0,6.9,195.0
167839,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw",0.0,21.55,6.94,155.0
167840,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised",0.0,29.2,8.31,200.0
167841,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled",0.0,26.62,9.14,196.0
167842,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted",0.0,26.45,8.82,192.0
167843,"Pork, fresh, shoulder, whole, separable lean and fat, raw",0.0,17.18,17.99,236.0
167844,"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted",0.0,23.28,21.39,292.0
167845,"Pork, fresh, shoulder, whole, separable lean only, raw",0.0,19.55,7.14,148.0
167846,"Pork, fresh, shoulder, whole, separable lean only, cooked, roasted",0.0,25.33,13.54,230.0
167847,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised",0.0,26.76,8.87,194.0
167848,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted",0.0,26.68,12.62,228.0
167849,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw",0.0,17.42,12.36,186.0
167850,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised",0.0,25.07,17.69,267.0
167851,"Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled",0.0,25.58,16.61,259.0
167852,"Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted",0.0,24.21,14.3,232.0
167853,"Pork, fresh, spareribs, separable lean and fat, raw",0.0,15.47,23.4,277.0
167854,"Pork, fresh, spareribs, separable lean and fat, cooked, braised",0.0,29.06,30.3,397.0
167855,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",0.0,27.51,9.21,201.0
167856,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered",0.0,12.49,20.32,233.0
167857,"Pork, fresh, variety meats and by-products, ears, frozen, raw",0.6,22.45,15.1,234.0
167858,"Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered",0.2,15.95,10.8,166.0
167859,"Pork, fresh, variety meats and by-products, feet, raw",0.0,23.16,12.59,212.0
167860,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised",0.0,25.4,4.7,151.0
167861,"Pork, fresh, variety meats and by-products, leaf fat, raw",0.0,1.76,94.16,857.0
167862,"Pork, fresh, variety meats and by-products, liver, raw",2.47,21.39,3.65,134.0
167863,"Pork, fresh, variety meats and by-products, liver, cooked, braised",3.76,26.02,4.4,165.0
167864,"Pork, fresh, variety meats and by-products, lungs, raw",0.0,14.08,2.72,85.0
167865,"Pork, fresh, variety meats and by-products, spleen, raw",0.0,17.86,2.59,100.0
167866,"Pork, fresh, variety meats and by-products, spleen, cooked, braised",0.0,28.2,3.2,149.0
167867,"Pork, fresh, variety meats and by-products, stomach, raw",0.0,16.85,10.14,159.0
167868,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried",0.0,26.38,12.14,222.0
167869,"Canadian bacon, unprepared",1.34,20.31,2.62,110.0
167870,"Pork, cured, feet, pickled",0.01,11.63,10.02,140.0
167871,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",1.5,20.93,5.53,145.0
167872,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",0.0,22.62,9.02,178.0
167873,"Pork, cured, ham, patties, unheated",1.69,12.78,28.19,315.0
167874,"Pork, cured, ham, steak, boneless, extra lean, unheated",0.0,19.56,4.25,122.0
167875,"Pork, cured, ham, whole, separable lean and fat, unheated",0.06,18.49,18.52,246.0
167876,"Pork, cured, ham, whole, separable lean only, unheated",0.05,22.32,5.71,147.0
167877,"Pork, cured, separable fat (from ham and arm picnic), unheated",0.09,5.68,61.41,579.0
167878,"Pork, cured, separable fat (from ham and arm picnic), roasted",0.0,7.64,61.86,591.0
167879,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted",0.0,20.43,21.35,280.0
167880,"Pork, cured, shoulder, arm picnic, separable lean only, roasted",0.0,24.94,7.04,170.0
167881,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",0.0,17.0,35.8,396.0
167882,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried",0.0,29.56,7.66,195.0
167883,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",0.0,28.84,9.73,211.0
167884,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried",0.0,25.02,16.56,256.0
167885,"Pork, cured, ham, extra lean and regular, canned, unheated",0.0,17.97,7.46,144.0
167886,"Pork, cured, ham, extra lean and regular, canned, roasted",0.49,20.94,8.43,167.0
167887,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried",0.0,29.36,7.86,196.0
167888,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",0.0,18.95,14.95,216.0
167889,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw",0.0,19.9,14.01,211.0
167890,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised",0.0,26.29,15.79,255.0
167891,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled",0.0,27.63,15.76,260.0
167892,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried",0.0,25.82,18.05,273.0
167893,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried",0.0,27.68,11.8,224.0
167894,"Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted",0.0,28.81,10.13,214.0
167895,"Pork, fresh, loin, country-style ribs, separable lean and fat, raw",0.0,19.34,11.82,189.0
167896,"Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised",0.0,26.49,17.71,273.0
167897,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted",0.0,21.75,29.46,359.0
167898,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised",0.0,28.41,5.47,171.0
167899,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled",0.0,28.19,5.53,170.0
167900,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted",0.0,29.62,7.32,192.0
167901,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw",0.0,22.81,2.59,121.0
167902,"Pork, fresh, ground, raw",0.0,16.88,21.19,263.0
167903,"Pork, fresh, ground, cooked",0.0,25.69,20.77,297.0
167904,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled",0.0,29.86,8.11,201.0
167905,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted",0.0,26.04,3.96,147.0
167906,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",0.0,26.07,13.66,235.0
167907,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",0.0,21.23,5.88,144.0
167908,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",0.0,29.47,9.44,211.0
167909,"HORMEL, Cure 81 Ham",0.21,18.43,3.59,106.0
167910,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",4.63,18.2,3.07,119.0
167911,HORMEL Canadian Style Bacon,1.87,16.88,4.94,122.0
167912,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled",0.0,28.95,5.0,169.0
167913,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled",0.0,28.35,7.66,190.0
167914,"Pork, cured, bacon, cooked, baked",1.35,35.73,43.27,548.0
167915,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",0.87,21.41,3.56,121.0
167916,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",0.67,15.43,3.48,95.0
167917,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",1.2,20.92,4.43,128.0
167918,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",1.48,22.04,4.3,131.0
167919,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",0.48,24.14,4.25,137.0
167920,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",0.34,24.95,4.97,145.0
167921,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",42.41,6.16,11.34,293.0
167922,"Heinz, Weight Watcher, Chocolate Eclair, frozen",40.3,4.4,6.9,241.0
167923,"Interstate Brands Corp, Wonder Hamburger Rolls",50.84,8.07,4.15,273.0
167924,"Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes",74.25,5.0,1.09,305.0
167925,"Crackers, cheese, sandwich-type with cheese filling",58.76,8.92,24.41,490.0
167926,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",43.33,5.88,4.73,239.0
167927,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",71.83,4.01,9.02,385.0
167928,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",72.7,4.7,11.03,409.0
167929,"Muffin, blueberry, commercially prepared, low-fat",50.05,4.23,4.22,255.0
167930,"Pie crust, refrigerated, regular, baked",58.52,3.41,28.69,506.0
167931,"Pie crust, deep dish, frozen, baked, made with enriched flour",52.47,6.1,31.84,521.0
167932,"Pie crust, refrigerated, regular, unbaked",51.11,2.97,25.46,445.0
167933,"Crackers, whole-wheat, reduced fat",75.52,11.34,7.59,416.0
167934,"Crackers, wheat, reduced fat",71.52,9.34,13.37,444.0
167935,"Bread, pan dulce, sweet yeast bread",56.38,9.42,11.58,367.0
167936,"Keikitos (muffins), Latino bakery item",53.16,6.81,25.24,467.0
167937,"Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style",48.94,6.62,21.7,418.0
167938,"Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",66.28,8.81,16.11,445.0
167939,"Garlic bread, frozen",41.72,8.36,16.61,350.0
167940,"Cinnamon buns, frosted (includes honey buns)",48.6,4.45,26.61,452.0
167941,"Crackers, cheese, reduced fat",68.19,10.0,11.67,418.0
167942,"Crackers, saltines, whole wheat (includes multi-grain)",68.25,7.14,10.71,398.0
167943,"Bread, potato",47.07,12.5,3.13,266.0
167944,"Bread, cheese",44.83,10.42,20.83,408.0
167945,"Focaccia, Italian flatbread, plain",35.82,8.77,7.89,249.0
167946,"SCHIFF,TIGER'S MILK BAR",56.46,16.8,14.29,387.0
167947,"Candies, TOBLERONE, milk chocolate with honey and almond nougat",61.21,5.71,28.57,489.0
167948,"Snacks, corn-based, extruded, onion-flavor",65.1,7.7,22.6,499.0
167949,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",54.54,5.46,36.54,567.0
167950,"Snacks, KRAFT, CORNNUTS, plain",71.86,8.5,15.64,446.0
167951,"Snacks, crisped rice bar, chocolate chip",73.0,5.1,13.5,404.0
167952,"Snacks, granola bars, hard, chocolate chip",72.1,7.3,16.3,438.0
167953,Fruit syrup,85.13,0.0,0.0,341.0
167954,"Snacks, granola bars, soft, uncoated, plain",67.3,7.4,17.2,443.0
167955,"Snacks, granola bars, soft, uncoated, peanut butter",64.4,10.5,15.8,426.0
167956,"Topping, SMUCKER'S MAGIC SHELL",50.07,2.94,44.1,609.0
167957,"Syrup, fruit flavored",65.1,0.0,0.02,261.0
167958,"Snacks, oriental mix, rice-based",51.62,17.31,25.58,506.0
167959,"Snacks, popcorn, air-popped",77.78,12.94,4.54,387.0
167960,"Snacks, popcorn, cheese-flavor",51.6,9.3,33.2,526.0
167961,"Snacks, pork skins, plain",0.0,61.3,31.3,544.0
167962,"Snacks, potato chips, barbecue-flavor",55.92,6.51,31.06,487.0
167963,"Snacks, potato chips, sour-cream-and-onion-flavor",51.5,8.1,33.9,531.0
167964,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",66.5,9.85,16.92,463.0
167965,"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",81.3,11.1,2.6,362.0
167966,"Snacks, rice cracker brown rice, plain",81.5,8.2,2.8,387.0
167967,"Snacks, rice cakes, brown rice, buckwheat",80.1,9.0,3.5,380.0
167968,"Snacks, trail mix, tropical",65.6,6.3,17.1,442.0
167969,"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",44.9,14.2,31.9,484.0
167970,"Snacks, tortilla chips, taco-flavor",63.1,7.9,24.2,480.0
167971,"Candies, TOOTSIE ROLL, chocolate-flavor roll",87.73,1.59,3.31,387.0
167972,"Candies, butterscotch",90.4,0.03,3.3,391.0
167973,"Candies, carob, unsweetened",56.29,8.15,31.36,540.0
167974,"Candies, caramels",77.0,4.6,8.1,382.0
167975,"Candies, CARAMELLO Candy Bar",63.81,6.19,21.19,462.0
167976,"Candies, semisweet chocolate",63.9,4.2,30.0,480.0
167977,"Candies, sweet chocolate",60.4,3.9,34.2,507.0
167978,"Candies, sweet chocolate coated fondant",80.4,2.2,9.3,366.0
167979,"Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",46.85,11.97,37.13,569.0
167980,"Candies, confectioner's coating, butterscotch",67.1,2.2,29.05,539.0
167981,"Ice creams, french vanilla, soft-serve",22.2,4.1,13.0,222.0
167982,"Candies, YORK Peppermint Pattie",80.99,2.19,7.17,384.0
